cod_mpio,municipio,departamento,lat,lon,mineria_titulos,mineria_minerales,mineria_volumen,mineria_regalias,es_pdet,deforestacion_ha,agua_ica_medio,agua_estaciones,runap_areas,runap_hectareas,idx_minero,idx_deforestacion,idx_hidrico,idx_sensibilidad,riesgo_score,riesgo_nivel,hidrico_sin_dato
73347,HERVEO,TOLIMA,5.080228,-75.177151,0,0,0,0,0,0,,0,1,199.8,0.0,0.0,0.0,0.339,0.0339,Bajo,1
73349,HONDA,TOLIMA,5.211816,-74.75699,6,5,6640.7,0.0,0,0,,0,3,8104.6,0.4415,0.0,0.0,0.5754,0.2121,Medio,1
73352,ICONONZO,TOLIMA,4.176487,-74.531969,9,3,4926.6,0.0,0,0,,0,1,1.6,0.4567,0.0,0.0,0.0611,0.166,Bajo,1
73408,LÉRIDA,TOLIMA,4.862046,-74.910716,10,4,14266.7,0.0,0,0,,0,0,0,0.5456,0.0,0.0,0.0,0.191,Medio,1
73411,LÍBANO,TOLIMA,4.92042,-75.061959,31,5,8285.8,8.0,0,0,,0,1,83.5,0.6244,0.0,0.0,0.2836,0.2469,Medio,1
73443,SAN SEBASTIÁN DE MARIQUITA,TOLIMA,5.199708,-74.889276,0,0,12008.3,368.0,0,0,,0,1,569.3,0.4335,0.0,0.0,0.4057,0.1923,Medio,1
73449,MELGAR,TOLIMA,4.203655,-74.641317,55,7,13273.3,0.0,0,0,,0,0,0,0.716,0.0,0.0,0.0,0.2506,Medio,1
73461,MURILLO,TOLIMA,4.874341,-75.171022,0,0,2560.0,0.0,0,0,0.8,1,5,1604.0,0.2145,0.0,0.2,0.4718,0.1723,Bajo,0
73483,NATAGAIMA,TOLIMA,3.624324,-75.093182,3,3,0,0,0,0,,0,3,193.2,0.2342,0.0,0.0,0.3368,0.1156,Bajo,1
73504,ORTEGA,TOLIMA,3.934916,-75.222601,26,10,13070.2,91.0,0,0,,0,0,0,0.6235,0.0,0.0,0.0,0.2182,Medio,1
73520,PALOCABILDO,TOLIMA,5.120918,-75.022167,0,0,30.9,289.0,0,0,,0,1,22.6,0.0051,0.0,0.0,0.2021,0.022,Bajo,1
73547,PIEDRAS,TOLIMA,4.543951,-74.878106,4,2,4424.0,0.0,0,0,,0,0,0,0.379,0.0,0.0,0.0,0.1326,Bajo,1
73555,PLANADAS,TOLIMA,3.197911,-75.644163,0,0,0,0,1,0,,0,1,0.1,0.0,0.0,0.0,0.2561,0.0256,Bajo,1
73563,PRADO,TOLIMA,3.750939,-74.927447,0,0,0,0,0,0,,0,2,97.8,0.0,0.0,0.0,0.2936,0.0294,Bajo,1
73585,PURIFICACIÓN,TOLIMA,3.857246,-74.935555,0,0,1500.0,0.0,0,0,,0,0,0,0.1548,0.0,0.0,0.0,0.0542,Bajo,1
73616,RIOBLANCO,TOLIMA,3.529932,-75.644069,0,0,0,0,1,0,,0,1,21.8,0.0,0.0,0.0,0.4499,0.045,Bajo,1
73622,RONCESVALLES,TOLIMA,4.011567,-75.605959,0,0,0.0,0.0,0,0,,0,10,131694.4,0.0,0.0,0.0,0.7536,0.0754,Bajo,1
73624,ROVIRA,TOLIMA,4.239019,-75.240648,15,6,3133.2,0.0,0,0,,0,3,334.3,0.4986,0.0,0.0,0.3717,0.2117,Medio,1
73671,SALDAÑA,TOLIMA,3.929815,-75.016852,18,5,1477.8,759.0,0,0,0.69,1,0,0,0.5101,0.0,0.31,0.0,0.256,Medio,0
73675,SAN ANTONIO,TOLIMA,3.914146,-75.480074,0,0,0,0,0,0,,0,1,5.0,0.0,0.0,0.0,0.1145,0.0115,Bajo,1
73678,SAN LUIS,TOLIMA,4.133721,-75.095804,81,19,24796.5,339.0,0,0,,0,0,0,0.7892,0.0,0.0,0.0,0.2762,Alto,1
73686,SANTA ISABEL,TOLIMA,4.713606,-75.097934,6,5,7630.3,0.0,0,0,,0,2,95.0,0.4533,0.0,0.0,0.2918,0.1878,Bajo,1
73770,SUÁREZ,TOLIMA,4.048891,-74.831885,27,7,5300.5,106.0,0,0,,0,1,33.8,0.5923,0.0,0.0,0.2269,0.23,Medio,1
73854,VALLE DE SAN JUAN,TOLIMA,4.197494,-75.115669,24,6,26763.0,903.0,0,0,,0,0,0,0.6668,0.0,0.0,0.0,0.2334,Medio,1
73861,VENADILLO,TOLIMA,4.717878,-74.929333,9,3,8121.3,878.0,0,0,,0,4,333.9,0.4895,0.0,0.0,0.3717,0.2085,Medio,1
73870,VILLAHERMOSA,TOLIMA,5.030452,-75.117729,12,4,0.0,0.0,0,0,,0,4,326.0,0.4334,0.0,0.0,0.3701,0.1887,Bajo,1
73873,VILLARRICA,TOLIMA,3.936902,-74.600285,0,0,1543.3,0.0,0,0,,0,2,64154.9,0.1577,0.0,0.0,0.7076,0.126,Bajo,1
76001,SANTIAGO DE CALI,VALLE DEL CAUCA,3.413686,-76.52133,41,10,21634.3,0.0,0,0,,0,8,7708.8,0.7017,0.0,0.0,0.5722,0.3028,Alto,1
76020,ALCALÁ,VALLE DEL CAUCA,4.674994,-75.779792,0,0,0,0,0,0,,0,1,3.5,0.0,0.0,0.0,0.0962,0.0096,Bajo,1
76036,ANDALUCÍA,VALLE DEL CAUCA,4.171713,-76.167925,3,1,0.0,0.0,0,0,,0,9,203.5,0.2342,0.0,0.0,0.3401,0.116,Bajo,1
76041,ANSERMANUEVO,VALLE DEL CAUCA,4.794984,-75.992003,48,7,5125.3,0.0,0,0,,0,0,0,0.6743,0.0,0.0,0.0,0.236,Medio,1
76054,ARGELIA,VALLE DEL CAUCA,4.726945,-76.119905,0,0,0,0,0,0,,0,1,46.7,0.0,0.0,0.0,0.2471,0.0247,Bajo,1
76100,BOLÍVAR,VALLE DEL CAUCA,4.337846,-76.183583,3,2,10075.0,0.0,0,0,,0,6,90.6,0.4468,0.0,0.0,0.2888,0.1853,Bajo,1
76109,BUENAVENTURA,VALLE DEL CAUCA,3.875708,-77.01074,4,3,13158.3,1882.0,1,0,,0,4,108604.9,0.4898,0.0,0.0,0.9913,0.2706,Alto,1
76111,GUADALAJARA DE BUGA,VALLE DEL CAUCA,3.900736,-76.298979,23,3,1447.0,0.0,0,0,,0,2,8930.4,0.5468,0.0,0.0,0.5816,0.2495,Medio,1
76113,BUGALAGRANDE,VALLE DEL CAUCA,4.208358,-76.15682,17,3,4315.2,25.0,0,0,,0,0,0,0.5246,0.0,0.0,0.0,0.1836,Bajo,1
76122,CAICEDONIA,VALLE DEL CAUCA,4.334808,-75.830594,46,3,12911.4,379.0,0,0,,0,3,115.3,0.6915,0.0,0.0,0.3041,0.2724,Alto,1
76126,CALIMA,VALLE DEL CAUCA,3.933664,-76.484132,1,1,6992.6,0.0,0,0,,0,4,18692.2,0.3711,0.0,0.0,0.6288,0.1928,Medio,1
76130,CANDELARIA,VALLE DEL CAUCA,3.408354,-76.346519,6,3,5375.2,0.0,0,0,,0,1,11.9,0.425,0.0,0.0,0.1635,0.1651,Bajo,1
76147,CARTAGO,VALLE DEL CAUCA,4.742192,-75.924374,27,5,8556.2,0.0,0,0,,0,1,88.9,0.608,0.0,0.0,0.2876,0.2416,Medio,1
76233,DAGUA,VALLE DEL CAUCA,3.657318,-76.68886,0,0,1906.0,0.0,0,0,,0,18,200806.7,0.1802,0.0,0.0,0.7806,0.1411,Bajo,1
76243,EL ÁGUILA,VALLE DEL CAUCA,4.906062,-76.042779,2,1,3180.2,695.0,0,0,,0,7,189.2,0.3077,0.0,0.0,0.3355,0.1412,Bajo,1
76246,EL CAIRO,VALLE DEL CAUCA,4.760874,-76.221611,0,0,0,0,0,0,,0,28,40773.4,0.0,0.0,0.0,0.6786,0.0679,Bajo,1
76248,EL CERRITO,VALLE DEL CAUCA,3.684229,-76.311972,4,2,3862.4,0.0,0,0,,0,0,0,0.3686,0.0,0.0,0.0,0.129,Bajo,1
76250,EL DOVIO,VALLE DEL CAUCA,4.510452,-76.237084,0,0,1578.5,0.0,0,0,,0,10,109.9,0.16,0.0,0.0,0.301,0.0861,Bajo,1
76275,FLORIDA,VALLE DEL CAUCA,3.324118,-76.234199,1,1,1151.0,0.0,1,0,,0,1,2846.8,0.1939,0.0,0.0,0.7585,0.1437,Bajo,1
76306,GINEBRA,VALLE DEL CAUCA,3.724181,-76.268068,1,1,11510.0,0.0,0,0,,0,23,66707.9,0.4399,0.0,0.0,0.7101,0.225,Medio,1
76318,GUACARÍ,VALLE DEL CAUCA,3.761815,-76.330911,0,0,969.2,0.0,0,0,,0,0,0,0.1145,0.0,0.0,0.0,0.0401,Bajo,1
76364,JAMUNDÍ,VALLE DEL CAUCA,3.258751,-76.538472,84,17,32332.1,0.0,0,0,,0,6,1961.2,0.8051,0.0,0.0,0.4847,0.3303,Crítico,1
76377,LA CUMBRE,VALLE DEL CAUCA,3.649268,-76.56805,0,0,21.4,0.0,0,0,,0,6,1338.7,0.0036,0.0,0.0,0.4603,0.0473,Bajo,1
76400,LA UNIÓN,VALLE DEL CAUCA,4.533869,-76.099661,0,0,2130.0,0.0,0,0,,0,0,0,0.1928,0.0,0.0,0.0,0.0675,Bajo,1
76403,LA VICTORIA,VALLE DEL CAUCA,4.523603,-76.036529,9,4,11455.6,716.0,0,0,,0,1,87.8,0.518,0.0,0.0,0.2868,0.21,Medio,1
76497,OBANDO,VALLE DEL CAUCA,4.575712,-75.974709,0,0,440.0,0.0,0,0,,0,2,20.4,0.0616,0.0,0.0,0.1958,0.0411,Bajo,1
76520,PALMIRA,VALLE DEL CAUCA,3.531544,-76.298846,25,7,9262.2,682.0,0,0,,0,3,196.7,0.6019,0.0,0.0,0.338,0.2445,Medio,1
76563,PRADERA,VALLE DEL CAUCA,3.419793,-76.241799,0,0,245.0,0.0,1,0,,0,12,4056.4,0.037,0.0,0.0,0.7811,0.0911,Bajo,1
76606,RESTREPO,VALLE DEL CAUCA,3.821351,-76.523329,1,1,5071.4,258.0,0,0,,0,7,86528.7,0.3305,0.0,0.0,0.7267,0.1883,Bajo,1
76616,RIOFRÍO,VALLE DEL CAUCA,4.156908,-76.288313,7,3,9996.9,0.0,0,0,0.67,1,4,20.9,0.4883,0.0,0.33,0.1973,0.2731,Alto,0
76622,ROLDANILLO,VALLE DEL CAUCA,4.413601,-76.152277,9,5,7438.0,0.0,0,0,,0,5,13619.7,0.483,0.0,0.0,0.6086,0.2299,Medio,1
76670,SAN PEDRO,VALLE DEL CAUCA,3.995073,-76.228692,0,0,0,0,0,0,,0,8,686.5,0.0,0.0,0.0,0.4176,0.0418,Bajo,1
76736,SEVILLA,VALLE DEL CAUCA,4.270714,-75.931629,3,2,3601.0,0.0,0,0,,0,0,0,0.3427,0.0,0.0,0.0,0.1199,Bajo,1
76823,TORO,VALLE DEL CAUCA,4.608085,-76.076859,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
76828,TRUJILLO,VALLE DEL CAUCA,4.212037,-76.318818,4,2,4949.0,198.0,0,0,,0,11,4831.6,0.3882,0.0,0.0,0.5423,0.1901,Bajo,1
76834,TULUÁ,VALLE DEL CAUCA,4.085399,-76.197731,6,1,18254.0,299.0,0,0,,0,9,2258.9,0.5455,0.0,0.0,0.4937,0.2403,Medio,1
76845,ULLOA,VALLE DEL CAUCA,4.703623,-75.737808,0,0,0,0,0,0,,0,2,17.1,0.0,0.0,0.0,0.1851,0.0185,Bajo,1
76863,VERSALLES,VALLE DEL CAUCA,4.575019,-76.199203,0,0,0,0,0,0,,0,6,94.7,0.0,0.0,0.0,0.2916,0.0292,Bajo,1
76869,VIJES,VALLE DEL CAUCA,3.698686,-76.441804,21,3,7281.1,0.0,0,0,,0,1,5.1,0.5705,0.0,0.0,0.1156,0.2112,Medio,1
76890,YOTOCO,VALLE DEL CAUCA,3.861241,-76.382698,33,3,7186.9,0.0,0,0,,0,4,4773.4,0.6282,0.0,0.0,0.5415,0.274,Alto,1
76892,YUMBO,VALLE DEL CAUCA,3.540097,-76.499893,121,21,19490.7,1272.0,0,0,0.68,1,8,6801.0,0.8367,0.0,0.32,0.5642,0.4293,Crítico,0
76895,ZARZAL,VALLE DEL CAUCA,4.392658,-76.070795,8,2,7729.1,0.0,0,0,,0,2,100.6,0.476,0.0,0.0,0.2954,0.1961,Medio,1
81001,ARAUCA,ARAUCA,7.072726,-70.747408,6,3,189.6,709.0,0,0,,0,3,344.0,0.3333,0.0,0.0,0.3736,0.154,Bajo,1
81065,ARAUQUITA,ARAUCA,7.02702,-71.426733,3,3,1938.0,0.0,1,0,,0,0,0,0.301,0.0,0.0,0.25,0.1303,Bajo,1
81220,CRAVO NORTE,ARAUCA,6.303913,-70.204286,0,0,0.0,0.0,0,0,0.766,12,4,332569.0,0.0,0.0,0.234,0.8128,0.1398,Bajo,0
81300,FORTUL,ARAUCA,6.796695,-71.76877,0,0,0,0,1,0,,0,0,0,0.0,0.0,0.0,0.25,0.025,Bajo,1
81591,PUERTO RONDÓN,ARAUCA,6.281461,-71.10339,0,0,0,0,0,0,,0,5,16072.3,0.0,0.0,0.0,0.6191,0.0619,Bajo,1
81736,SARAVENA,ARAUCA,6.953926,-71.872812,12,3,3871.5,202.0,1,0,,0,2,4173.9,0.4774,0.0,0.0,0.783,0.2454,Medio,1
81794,TAME,ARAUCA,6.453324,-71.754427,27,5,2123.6,0.0,1,0,,0,1,1647.5,0.5753,0.0,0.0,0.7236,0.2737,Alto,1
85001,YOPAL,CASANARE,5.327102,-72.396132,67,10,8787.3,0.0,0,0,0.74,11,9,6073.9,0.7334,0.0,0.26,0.5569,0.3774,Crítico,0
85010,AGUAZUL,CASANARE,5.172641,-72.546838,58,6,6643.6,0.0,0,0,,0,0,0,0.7069,0.0,0.0,0.0,0.2474,Medio,1
85015,CHÁMEZA,CASANARE,5.214527,-72.87016,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
85125,HATO COROZAL,CASANARE,6.154099,-71.764213,20,3,8974.3,683.0,0,0,,0,1,516.8,0.5745,0.0,0.0,0.3995,0.241,Medio,1
85136,LA SALINA,CASANARE,6.127762,-72.334978,1,1,0,0,0,0,,0,1,33.6,0.1171,0.0,0.0,0.2266,0.0636,Bajo,1
85139,MANÍ,CASANARE,4.81681,-72.281384,7,3,3345.0,0.0,0,0,0.6,1,12,20172.3,0.4103,0.0,0.4,0.6337,0.307,Alto,0
85162,MONTERREY,CASANARE,4.877017,-72.894065,20,3,6144.0,0.0,0,0,,0,1,8.5,0.5577,0.0,0.0,0.1439,0.2096,Medio,1
85225,NUNCHÍA,CASANARE,5.636474,-72.195323,24,6,6887.1,0.0,0,0,,0,3,87.2,0.5849,0.0,0.0,0.2864,0.2334,Medio,1
85230,OROCUÉ,CASANARE,4.790258,-71.338533,6,2,7500.0,0.0,0,0,,0,16,24902.5,0.4518,0.0,0.0,0.6471,0.2228,Medio,1
85250,PAZ DE ARIPORO,CASANARE,5.879827,-71.890348,16,2,2460.0,0.0,0,0,,0,4,2240.9,0.5015,0.0,0.0,0.4932,0.2248,Medio,1
85263,PORE,CASANARE,5.72773,-71.99286,10,3,13960.6,0.0,0,0,,0,1,498.3,0.5436,0.0,0.0,0.3972,0.23,Medio,1
85279,RECETOR,CASANARE,5.229181,-72.760991,6,2,7677.8,0.0,0,0,,0,2,3404.9,0.4539,0.0,0.0,0.5199,0.2109,Medio,1
85300,SABANALARGA,CASANARE,4.854787,-73.038696,6,2,900.0,0.0,0,0,,0,0,0,0.3492,0.0,0.0,0.0,0.1222,Bajo,1
85315,SÁCAMA,CASANARE,6.096738,-72.250157,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
85325,SAN LUIS DE PALENQUE,CASANARE,5.422397,-71.732198,0,0,0,0,0,0,,0,14,30547.0,0.0,0.0,0.0,0.6602,0.066,Bajo,1
85400,TÁMARA,CASANARE,5.829543,-72.16165,0,0,0,0,0,0,,0,1,414.4,0.0,0.0,0.0,0.3854,0.0385,Bajo,1
85410,TAURAMENA,CASANARE,5.018977,-72.74662,16,3,7396.0,0.0,0,0,,0,3,213.5,0.5397,0.0,0.0,0.3432,0.2232,Medio,1
85430,TRINIDAD,CASANARE,5.412178,-71.662812,0,0,305.0,0.0,0,0,,0,13,7965.4,0.045,0.0,0.0,0.5743,0.0732,Bajo,1
85440,VILLANUEVA,CASANARE,4.61035,-72.927797,46,3,9346.4,0.0,0,0,,0,1,18.0,0.6811,0.0,0.0,0.1882,0.2572,Alto,1
86001,MOCOA,PUTUMAYO,1.151172,-76.654238,5,4,13023.8,1890.0,1,271.0,,0,4,3854.5,0.4977,0.5501,0.0,0.7779,0.417,Crítico,1
86219,COLÓN,PUTUMAYO,1.190133,-76.972566,0,0,531.0,0.0,0,1.0,,0,0,0,0.072,0.068,0.0,0.0,0.0456,Bajo,1
86320,ORITO,PUTUMAYO,0.663593,-76.873276,22,3,16809.8,0.0,1,1050.0,,0,7,10683.7,0.6224,0.6828,0.0,0.843,0.507,Crítico,1
86568,PUERTO ASÍS,PUTUMAYO,0.505627,-76.496887,0,0,11721.0,0.0,1,1571.0,,0,6,193.3,0.4297,0.7223,0.0,0.5869,0.4258,Crítico,1
86569,PUERTO CAICEDO,PUTUMAYO,0.687784,-76.606118,7,5,7226.6,0.0,1,1005.0,,0,0,0,0.4601,0.6785,0.0,0.25,0.3896,Crítico,1
86571,PUERTO GUZMÁN,PUTUMAYO,0.962854,-76.407663,5,4,8533.9,0.0,1,7053.0,,0,0,0,0.4522,0.8696,0.0,0.25,0.4442,Crítico,1
86573,PUERTO LEGUÍZAMO,PUTUMAYO,-0.192318,-74.781842,0,0,6967.9,0.0,1,4950.0,,0,0,0,0.3506,0.8349,0.0,0.25,0.3982,Crítico,1
86749,SIBUNDOY,PUTUMAYO,1.20026,-76.917814,0,0,560.0,0.0,0,0,,0,0,0,0.0751,0.0,0.0,0.0,0.0263,Bajo,1
86755,SAN FRANCISCO,PUTUMAYO,1.174194,-76.879283,1,1,12035.0,640.0,0,26.0,,0,1,37581.9,0.4463,0.3234,0.0,0.6734,0.3206,Alto,1
86757,SAN MIGUEL,PUTUMAYO,0.34346,-76.91217,3,3,3419.0,0.0,1,207.0,,0,0,0,0.3386,0.5238,0.0,0.25,0.3007,Alto,1
86760,SANTIAGO,PUTUMAYO,1.147076,-77.002641,0,0,270.0,0.0,0,156.0,,0,5,50092.1,0.0404,0.4962,0.0,0.6918,0.2322,Medio,1
86865,VALLE DEL GUAMUEZ,PUTUMAYO,0.423506,-76.906751,1,1,1132.0,0.0,1,656.0,,0,0,0,0.1929,0.6367,0.0,0.25,0.2835,Alto,1
86885,VILLAGARZÓN,PUTUMAYO,1.028821,-76.61721,2,2,5498.0,453.0,1,555.0,,0,1,9.0,0.3615,0.6203,0.0,0.3972,0.3523,Crítico,1
88001,SAN ANDRÉS,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",12.578108,-81.707181,0,0,0,0,0,0,,0,2,45.9,0.0,0.0,0.0,0.246,0.0246,Bajo,1
88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",13.373185,-81.368386,0,0,0,0,0,0,,0,3,6215761.2,0.0,0.0,0.0,1.0,0.1,Bajo,1
91001,LETICIA,AMAZONAS,-4.19895,-69.941721,0,0,908.5,0.0,0,171.0,,0,0,0,0.1092,0.5052,0.0,0.0,0.1898,Bajo,1
91263,EL ENCANTO,AMAZONAS,-1.74806,-73.207114,0,0,0,0,0,91.0,,0,0,0,0.0,0.4438,0.0,0.0,0.1331,Bajo,1
91405,LA CHORRERA,AMAZONAS,-1.442617,-72.791889,0,0,0,0,0,300.0,,0,0,0,0.0,0.5601,0.0,0.0,0.168,Bajo,1
91407,LA PEDRERA,AMAZONAS,-1.320301,-69.585499,0,0,0,0,0,191.0,,0,0,0,0.0,0.516,0.0,0.0,0.1548,Bajo,1
91430,LA VICTORIA,AMAZONAS,0.054936,-71.223208,0,0,0,0,0,43.0,,0,0,0,0.0,0.3714,0.0,0.0,0.1114,Bajo,1
91460,MIRITÍ - PARANÁ,AMAZONAS,-0.888833,-70.98893,0,0,0,0,0,227.0,,0,0,0,0.0,0.5328,0.0,0.0,0.1598,Bajo,1
91530,PUERTO ALEGRÍA,AMAZONAS,-1.005674,-74.014461,0,0,0,0,0,289.0,,0,0,0,0.0,0.5564,0.0,0.0,0.1669,Bajo,1
91536,PUERTO ARICA,AMAZONAS,-2.147039,-71.752186,0,0,0,0,0,144.0,,0,0,0,0.0,0.4884,0.0,0.0,0.1465,Bajo,1
91540,PUERTO NARIÑO,AMAZONAS,-3.779934,-70.364937,0,0,0,0,0,42.0,,0,1,267240.6,0.0,0.3691,0.0,0.7988,0.1906,Bajo,1
91669,PUERTO SANTANDER,AMAZONAS,-0.621184,-72.384213,0,0,0,0,0,1618.0,,0,0,0,0.0,0.7252,0.0,0.0,0.2176,Medio,1
91798,TARAPACÁ,AMAZONAS,-2.890126,-69.741745,0,0,0,0,0,242.0,,0,0,0,0.0,0.5391,0.0,0.0,0.1617,Bajo,1
94001,INÍRIDA,GUAINÍA,3.866764,-67.918613,0,0,18390.2,0.0,0,657.0,,0,2,998.2,0.5009,0.6368,0.0,0.4415,0.4105,Crítico,1
94343,BARRANCOMINAS,GUAINÍA,3.494178,-69.814066,0,0,0,0,0,657.0,,0,0,0,0.0,0.6368,0.0,0.0,0.191,Medio,1
94883,SAN FELIPE,GUAINÍA,1.912495,-67.067848,0,0,0,0,0,44.0,,0,0,0,0.0,0.3736,0.0,0.0,0.1121,Bajo,1
94884,PUERTO COLOMBIA,GUAINÍA,2.726438,-67.566774,0,0,0,0,0,299.0,,0,0,0,0.0,0.5597,0.0,0.0,0.1679,Bajo,1
94885,LA GUADALUPE,GUAINÍA,1.632464,-66.963692,0,0,0,0,0,84.0,,0,0,0,0.0,0.436,0.0,0.0,0.1308,Bajo,1
94886,CACAHUAL,GUAINÍA,3.52617,-67.413312,0,0,0,0,0,1137.0,,0,0,0,0.0,0.6906,0.0,0.0,0.2072,Medio,1
94887,PANA PANA,GUAINÍA,1.865668,-69.0099,0,0,0,0,0,122.0,,0,1,1100091.4,0.0,0.4723,0.0,0.8893,0.2306,Medio,1
94888,MORICHAL,GUAINÍA,2.265132,-69.919404,0,0,0,0,0,144.0,,0,0,0,0.0,0.4884,0.0,0.0,0.1465,Bajo,1
95001,SAN JOSÉ DEL GUAVIARE,GUAVIARE,2.565932,-72.639254,6,2,14342.6,0.0,1,19347.0,,0,0,0,0.5171,0.9686,0.0,0.25,0.4966,Crítico,1
95015,CALAMAR,GUAVIARE,1.960982,-72.655197,0,0,0,0,1,10733.0,,0,0,0,0.0,0.9108,0.0,0.25,0.2982,Alto,1
95025,EL RETORNO,GUAVIARE,2.330164,-72.627304,0,0,0.0,0.0,1,7611.0,,0,7,7231.3,0.0,0.8771,0.0,0.8181,0.3449,Crítico,1
95200,MIRAFLORES,GUAVIARE,1.337539,-71.950416,0,0,175.0,0.0,1,2091.0,,0,0,0,0.0272,0.7503,0.0,0.25,0.2596,Alto,1
97001,MITÚ,VAUPÉS,1.253151,-70.232641,0,0,2649.5,0.0,0,1330.0,,0,0,0,0.2187,0.706,0.0,0.0,0.2883,Alto,1
97161,CARURÚ,VAUPÉS,1.016116,-71.30221,0,0,0,0,0,414.0,,0,0,0,0.0,0.5916,0.0,0.0,0.1775,Bajo,1
97511,PACOA,VAUPÉS,0.020698,-71.004339,0,0,0,0,0,632.0,,0,0,0,0.0,0.633,0.0,0.0,0.1899,Bajo,1
97666,TARAIRA,VAUPÉS,-0.564984,-69.635497,1,1,109.3,0.0,0,197.0,,0,0,0,0.1261,0.519,0.0,0.0,0.1998,Medio,1
97777,PAPUNAHUA,VAUPÉS,1.908124,-70.76091,0,0,0,0,0,120.0,,0,0,0,0.0,0.4706,0.0,0.0,0.1412,Bajo,1
97889,YAVARATÉ,VAUPÉS,0.609142,-69.203337,0,0,0,0,0,337.0,,0,0,0,0.0,0.5715,0.0,0.0,0.1714,Bajo,1
99001,PUERTO CARREÑO,VICHADA,6.186636,-67.487095,2,2,11917.4,0.0,0,0,,0,11,7883.2,0.4566,0.0,0.0,0.5736,0.2172,Medio,1
99524,LA PRIMAVERA,VICHADA,5.486309,-70.410515,0,0,132.0,0.0,0,0,,0,27,50920.8,0.0209,0.0,0.0,0.6929,0.0766,Bajo,1
99624,SANTA ROSALÍA,VICHADA,5.136393,-70.859499,0,0,20.0,0.0,0,0,,0,37,30685.4,0.0033,0.0,0.0,0.6605,0.0672,Bajo,1
99773,CUMARIBO,VICHADA,4.446352,-69.795533,0,0,920.4,0.0,0,6163.0,,0,0,0,0.1102,0.8564,0.0,0.0,0.2955,Alto,1
