cod_dane_mpio,cod_dane_dpto,nombre_mpio,nombre_dpto,tipo_unidad_territorial,n_titulos_mineros,tiene_titulos_mineros,area_titulada_union_ha,pct_area_unidad_titulada_union,area_titulada_suma_ha,anotaciones_total,n_modalidades_distintas,n_minerales_distintos,score_presion_minera,score_senal_hidrica,n_parametros_hidricos_evaluables,principal_parametro_atipico,tiene_monitoreo_agua,n_sitios_monitoreo,ultima_observacion_agua,monitoreo_reciente,brecha_monitoreo_agua,n_registros_dtd,n_coordenadas_dtd_unicas,n_nucleos_dtd,n_registros_dtd_codigo_placeholder,tiene_dtd_reciente,score_deteccion_temprana,bosque_2024_ha,no_bosque_2024_ha,pct_bosque_2024,deforestacion_2023_2024_ha,fuente_forestal,cobertura_forestal_confirmada_mvp,disponible_mineria,disponible_agua,disponible_dtd,disponible_bosque_confirmado,n_componentes_disponibles,nivel_disponibilidad_datos,score_brecha_informacion
66318,66,GUÁTICA,RISARALDA,Municipio,2,True,122.39494584389828,1.2141272160822196,122.39494584389833,8,2,7,46.57,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
66383,66,LA CELIA,RISARALDA,Municipio,1,True,2.080927876915731,0.0225024747744249,2.080927876915731,2,1,6,27.64,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
66400,66,LA VIRGINIA,RISARALDA,Municipio,3,True,116.2952808680616,3.530640476317884,116.29528086806158,20,2,5,60.52,95.94,29.0,NIQUEL POTENCIALMENTE BIODISPONIBLE,True,1,2022.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
66440,66,MARSELLA,RISARALDA,Municipio,1,True,125.42050802247854,0.8400730731472273,125.42050802247854,3,1,3,38.98,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
66456,66,MISTRATÓ,RISARALDA,Municipio,4,True,492.2196555591998,0.8715922404014038,492.2196555592,28,2,4,53.98,,,,False,0,,False,True,2,2,0,0,True,72.37,,,,,,False,True,False,True,False,2,medio,50.0
66572,66,PUEBLO RICO,RISARALDA,Municipio,2,True,464.3958473374636,0.7565847000635357,464.3958473374636,22,1,17,47.47,,,,False,0,,False,True,8,8,0,0,True,77.3,,,,,,False,True,False,True,False,2,medio,50.0
66594,66,QUINCHÍA,RISARALDA,Municipio,16,True,5158.608379803987,36.81606259494502,5162.210220745023,119,5,26,92.94,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
66682,66,SANTA ROSA DE CABAL,RISARALDA,Municipio,6,True,29.378043652874908,0.0540690337841241,29.37804365287491,34,4,8,48.09,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
66687,66,SANTUARIO,RISARALDA,Municipio,9,True,258.7563780564956,1.3558619479351652,258.76573306123305,58,3,13,65.68,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68001,68,BUCARAMANGA,SANTANDER,Municipio,11,True,738.0395515426966,4.808093861487111,738.124469751558,82,2,10,77.39,91.76,28.0,MERCURIO TOTAL EN SEDIMENTOS,True,1,2023.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
68013,68,AGUADA,SANTANDER,Municipio,5,True,218.28672217308767,2.9062072121539844,218.2867221730877,19,2,6,62.34,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68020,68,ALBANIA,SANTANDER,Municipio,3,True,499.82783349247705,3.011327067899501,499.8278334924771,13,1,5,57.26,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68051,68,ARATOCA,SANTANDER,Municipio,13,True,410.3181999000731,2.4213026162290743,410.32391177436944,87,4,17,73.34,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68077,68,BARBOSA,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68079,68,BARICHARA,SANTANDER,Municipio,5,True,448.8535454770841,3.2756493853090616,448.8539045304095,29,2,8,65.05,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68081,68,BARRANCABERMEJA,SANTANDER,Municipio,38,True,10914.267813329136,8.237623739445695,10914.271954475113,163,4,11,88.97,89.13,31.0,OXIGENO DISUELTO OD,True,3,2023.0,True,False,19,19,0,0,True,80.79,,,,,,False,True,True,True,False,3,alto,25.0
68092,68,BETULIA,SANTANDER,Municipio,6,True,2114.89942978054,4.912469320908684,2114.899429780539,45,2,8,71.49,,,,False,0,,False,True,2,2,0,0,True,72.37,,,,,,False,True,False,True,False,2,medio,50.0
68101,68,BOLÍVAR,SANTANDER,Municipio,4,True,381.4914661382549,0.3781303059961177,381.4914661382549,21,3,7,48.3,,,,False,0,,False,True,31,31,0,0,True,81.82,,,,,,False,True,False,True,False,2,medio,50.0
68121,68,CABRERA,SANTANDER,Municipio,3,True,137.50471358816017,2.100683874859544,137.51358726305284,16,3,2,55.51,,,,False,0,,False,True,3,3,0,0,True,73.9,,,,,,False,True,False,True,False,2,medio,50.0
68132,68,CALIFORNIA,SANTANDER,Municipio,29,True,2001.1767922775764,44.54624453380013,2021.4988686494585,333,3,6,97.54,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68147,68,CAPITANEJO,SANTANDER,Municipio,4,True,597.2472645744592,7.018209609906929,597.247264574459,19,2,6,67.9,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68152,68,CARCASÍ,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68160,68,CEPITÁ,SANTANDER,Municipio,2,True,201.8145587945864,1.8729607897813612,201.8145587945868,15,1,3,52.04,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68162,68,CERRITO,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68167,68,CHARALÁ,SANTANDER,Municipio,9,True,202.2033797524413,0.483228534880414,202.2033955943607,42,1,13,58.35,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68169,68,CHARTA,SANTANDER,Municipio,6,True,270.85870239351067,2.141881703443691,270.85870239351067,51,2,15,65.76,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68176,68,CHIMA,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68179,68,CHIPATÁ,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68190,68,CIMITARRA,SANTANDER,Municipio,30,True,12913.6173125373,4.073030299803254,12913.62541561376,68,3,21,80.05,95.85,29.0,SOLIDOS SUSPENDIDOS TOTALES,True,1,2024.0,True,False,21,21,0,0,True,81.07,,,,,,False,True,True,True,False,3,alto,25.0
68207,68,CONCEPCIÓN,SANTANDER,Municipio,2,True,11.839106303611697,0.0351960334008307,11.839106303611691,7,2,3,33.61,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68209,68,CONFINES,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68211,68,CONTRATACIÓN,SANTANDER,Municipio,1,True,11.015555814440413,0.0804352175216765,11.015555814440413,5,1,2,31.54,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68217,68,COROMORO,SANTANDER,Municipio,3,True,18.84295365386304,0.0326921452105866,18.84295365386304,11,1,7,37.44,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68229,68,CURITÍ,SANTANDER,Municipio,11,True,660.6969004792408,2.7103890799685693,660.6969004792409,107,3,7,73.74,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68235,68,EL CARMEN DE CHUCURÍ,SANTANDER,Municipio,5,True,8090.160270285925,8.769152437995869,8090.166683291669,50,3,3,75.37,,,,False,0,,False,True,20,20,0,0,True,80.95,,,,,,False,True,False,True,False,2,medio,50.0
68245,68,EL GUACAMAYO,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,1,1,0,0,True,70.59,,,,,,False,True,False,True,False,2,medio,50.0
68250,68,EL PEÑÓN,SANTANDER,Municipio,1,True,1033.5624028252043,2.598968522443279,1033.5624028252043,14,1,1,50.69,,,,False,0,,False,True,15,15,0,0,True,79.98,,,,,,False,True,False,True,False,2,medio,50.0
68255,68,EL PLAYÓN,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,5,5,0,0,True,75.68,,,,,,False,True,False,True,False,2,medio,50.0
68264,68,ENCINO,SANTANDER,Municipio,1,True,6.658143928942665,0.0166591977357297,6.658143928942665,10,1,9,30.86,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68266,68,ENCISO,SANTANDER,Municipio,3,True,409.0577418165115,5.479339114104499,409.0577418165116,18,2,5,63.08,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68271,68,FLORIÁN,SANTANDER,Municipio,2,True,206.59483085627645,1.1714032686519935,206.5948308562764,4,2,5,44.88,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68276,68,FLORIDABLANCA,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68296,68,GALÁN,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68298,68,GÁMBITA,SANTANDER,Municipio,1,True,7.214268345698674,0.0118817305014149,7.214268345698674,2,1,6,27.38,,,,False,0,,False,True,1,1,0,0,True,70.59,,,,,,False,True,False,True,False,2,medio,50.0
68307,68,GIRÓN,SANTANDER,Municipio,25,True,1433.845390641865,2.918682394321465,1435.0407732320712,147,3,16,79.2,96.37,30.0,FOSFORO REACTIVO DISUELTO,True,2,2023.0,True,False,4,4,0,0,True,74.84,,,,,,False,True,True,True,False,3,alto,25.0
68318,68,GUACA,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68320,68,GUADALUPE,SANTANDER,Municipio,2,True,61.07432459798845,0.4180756998119936,61.0743245979884,7,2,4,40.33,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68322,68,GUAPOTÁ,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68324,68,GUAVATÁ,SANTANDER,Municipio,1,True,57.74950825136824,0.6901937502208346,57.74950825136824,4,1,6,38.25,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68327,68,GÜEPSA,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68344,68,HATO,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68368,68,JESÚS MARÍA,SANTANDER,Municipio,2,True,23.83716232124503,0.2664368917424481,23.83716232124503,8,1,5,38.73,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68370,68,JORDÁN,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68377,68,LA BELLEZA,SANTANDER,Municipio,1,True,22.013846901911265,0.0657566454841361,22.013846901911265,1,1,4,28.85,,,,False,0,,False,True,14,14,0,0,True,79.58,,,,,,False,True,False,True,False,2,medio,50.0
68385,68,LANDÁZURI,SANTANDER,Municipio,13,True,18275.312692972457,31.00973069521316,18275.33043692323,75,2,8,89.83,,,,False,0,,False,True,5,5,0,0,True,75.68,,,,,,False,True,False,True,False,2,medio,50.0
68397,68,LA PAZ,SANTANDER,Municipio,6,True,921.403894097765,3.245418983568925,921.403894097765,27,2,8,65.98,,,,False,0,,False,True,5,5,0,0,True,75.68,,,,,,False,True,False,True,False,2,medio,50.0
68406,68,LEBRIJA,SANTANDER,Municipio,9,True,1280.4903993168662,2.330326943993646,1280.49071557312,28,3,4,66.47,,,,False,0,,False,True,8,8,0,0,True,77.3,,,,,,False,True,False,True,False,2,medio,50.0
68418,68,LOS SANTOS,SANTANDER,Municipio,18,True,2176.714044803151,7.516891291158884,2177.0641960495727,130,4,14,85.33,98.57,27.0,SOLIDOS SUSPENDIDOS TOTALES,True,2,2023.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
68425,68,MACARAVITA,SANTANDER,Municipio,1,True,158.3612645622739,1.5421441573859649,158.3612645622739,5,1,3,44.19,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68432,68,MÁLAGA,SANTANDER,Municipio,1,True,388.5401014260445,6.8109421652462006,388.5401014260445,5,1,2,55.51,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68444,68,MATANZA,SANTANDER,Municipio,4,True,155.64574193176983,0.6614851024550261,155.6513262106834,23,2,12,51.27,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68464,68,MOGOTES,SANTANDER,Municipio,7,True,165.12270125601933,0.3418596371433722,165.1245040983053,16,2,4,50.84,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68468,68,MOLAGAVITA,SANTANDER,Municipio,1,True,269.7264349671344,1.4976602950908415,269.7264349671344,6,1,3,44.16,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68498,68,OCAMONTE,SANTANDER,Municipio,6,True,54.80205012404593,0.7299100653498911,54.8020623452079,30,2,4,55.97,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68500,68,OIBA,SANTANDER,Municipio,7,True,680.269490219093,2.3674861932815,680.3824016975417,41,2,8,66.59,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68502,68,ONZAGA,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68522,68,PALMAR,SANTANDER,Municipio,1,True,48.93056101438052,2.4888712102021118,48.93056101438052,6,1,2,47.9,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68524,68,PALMAS DEL SOCORRO,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68533,68,PÁRAMO,SANTANDER,Municipio,2,True,30.08868597319623,0.4130398409915661,30.088685973196235,12,2,2,42.0,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68547,68,PIEDECUESTA,SANTANDER,Municipio,18,True,1104.0750662188568,2.282228201483348,1104.0930213923227,89,4,23,74.75,72.94,29.0,CARBONO ORGANICO TOTAL COT,True,2,2023.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
68549,68,PINCHOTE,SANTANDER,Municipio,2,True,121.35877346862416,2.1892836587423314,121.3776486959776,9,2,1,51.15,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68572,68,PUENTE NACIONAL,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,88.83,25.0,HIERRO POTENCIALMENTE BIODISPONIBLE,True,1,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
68573,68,PUERTO PARRA,SANTANDER,Municipio,8,True,3096.106463385316,4.066690602869318,3096.106463385317,11,1,5,66.02,92.17,30.0,CADMIO POTENCIALMENTE BIODISPONIBLE,True,2,2023.0,True,False,20,20,0,0,True,80.95,,,,,,False,True,True,True,False,3,alto,25.0
68575,68,PUERTO WILCHES,SANTANDER,Municipio,1,True,156.68925381262787,0.1058897525248754,156.6892538126279,4,1,2,31.61,90.61,31.0,ZINC TOTAL EN AGUA,True,4,2024.0,True,False,33,33,0,0,True,82.04,,,,,,False,True,True,True,False,3,alto,25.0
68615,68,RIONEGRO,SANTANDER,Municipio,19,True,2383.2804752304637,2.0432134768605463,2383.280480164865,72,3,21,73.64,97.06,23.0,SOLIDOS SUSPENDIDOS TOTALES,True,1,2022.0,True,False,10,10,0,0,True,78.55,,,,,,False,True,True,True,False,3,alto,25.0
68655,68,SABANA DE TORRES,SANTANDER,Municipio,20,True,2082.4616470938813,1.4595865178573446,2082.461649762878,87,3,10,71.88,92.49,24.0,NITRATO,True,1,2023.0,True,False,32,32,0,0,True,81.95,,,,,,False,True,True,True,False,3,alto,25.0
68669,68,SAN ANDRÉS,SANTANDER,Municipio,2,True,101.30941196998852,0.3605622437118398,101.3094119699885,4,1,2,38.55,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68673,68,SAN BENITO,SANTANDER,Municipio,2,True,53.81390328554482,0.9118211785867154,53.813903285544825,4,2,5,43.5,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68679,68,SAN GIL,SANTANDER,Municipio,7,True,290.24494737347027,1.9800122333330112,290.24494737347027,45,1,7,65.55,81.98,26.0,CADMIO POTENCIALMENTE BIODISPONIBLE,True,1,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
68682,68,SAN JOAQUÍN,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68684,68,SAN JOSÉ DE MIRANDA,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68686,68,SAN MIGUEL,SANTANDER,Municipio,3,True,121.56062098343222,1.7107735527806391,121.56062098343222,17,1,3,54.59,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68689,68,SAN VICENTE DE CHUCURÍ,SANTANDER,Municipio,8,True,4546.6279522553305,4.079258046890596,4546.627988198856,44,3,8,71.68,,,,False,0,,False,True,18,18,0,0,True,80.64,,,,,,False,True,False,True,False,2,medio,50.0
68705,68,SANTA BÁRBARA,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68720,68,SANTA HELENA DEL OPÓN,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,2,2,0,0,True,72.37,,,,,,False,True,False,True,False,2,medio,50.0
68745,68,SIMACOTA,SANTANDER,Municipio,10,True,3970.317963814701,4.395065720122144,3970.3179638146985,16,2,5,69.45,93.93,28.0,TURBIDEZ,True,2,2024.0,True,False,17,17,0,0,True,80.51,,,,,,False,True,True,True,False,3,alto,25.0
68755,68,SOCORRO,SANTANDER,Municipio,2,True,54.53848282592558,0.4274280162319872,54.54451751075947,14,2,2,42.75,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68770,68,SUAITA,SANTANDER,Municipio,1,True,18.70681059375926,0.0661181854701726,18.70681059375926,2,1,2,29.25,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68773,68,SUCRE,SANTANDER,Municipio,3,True,3162.1401990434583,6.059516784855603,3162.140199043459,15,1,6,63.03,,,,False,0,,False,True,45,45,0,0,True,82.51,,,,,,False,True,False,True,False,2,medio,50.0
68780,68,SURATÁ,SANTANDER,Municipio,5,True,174.2353696955601,0.4809166345383264,174.23536969556014,84,2,5,56.72,98.15,25.0,MANGANESO POTENCIALMENTE BIODISPONIBLE,True,1,2023.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
68820,68,TONA,SANTANDER,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68855,68,VALLE DE SAN JOSÉ,SANTANDER,Municipio,2,True,20.11542660891037,0.2484534710603142,20.11542660891034,12,2,2,39.82,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68861,68,VÉLEZ,SANTANDER,Municipio,7,True,3112.0359402023587,6.961308809307064,3112.035955542681,49,1,5,75.88,,,,False,0,,False,True,2,2,0,0,True,72.37,,,,,,False,True,False,True,False,2,medio,50.0
68867,68,VETAS,SANTANDER,Municipio,18,True,2867.5408160917887,31.08945660034564,2867.5917117579384,275,4,9,94.41,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68872,68,VILLANUEVA,SANTANDER,Municipio,8,True,390.6973003719855,4.0101543412141485,390.6987996408559,54,2,6,72.46,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
68895,68,ZAPATOCA,SANTANDER,Municipio,4,True,803.6282448464749,2.209139527996038,803.628244846475,22,2,2,59.44,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70001,70,SINCELEJO,SUCRE,Municipio,6,True,839.1085561279926,3.0007328417150747,839.1085791325631,24,1,10,65.04,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70110,70,BUENAVISTA,SUCRE,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70124,70,CAIMITO,SUCRE,Municipio,4,True,4125.796469188495,10.00838854190324,4125.796469188496,7,1,3,66.43,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70204,70,COLOSÓ,SUCRE,Municipio,2,True,75.13257503841226,0.5730643170216707,75.13257503841223,5,2,3,41.07,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70215,70,COROZAL,SUCRE,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70221,70,COVEÑAS,SUCRE,Municipio,2,True,136.3680141162136,2.408962824562588,136.3680141162136,6,1,2,50.97,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70230,70,CHALÁN,SUCRE,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,1,1,0,0,True,70.59,,,,,,False,True,False,True,False,2,medio,50.0
70233,70,EL ROBLE,SUCRE,Municipio,2,True,940.106639878152,4.740319373038295,940.106639878152,4,1,3,55.22,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70235,70,GALERAS,SUCRE,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70265,70,GUARANDA,SUCRE,Municipio,3,True,117.57152356972624,0.3251831389613031,117.57152356972624,8,2,7,41.92,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70400,70,LA UNIÓN,SUCRE,Municipio,1,True,72.90782169895516,0.3139329019342552,72.90782169895516,2,1,3,33.44,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70418,70,LOS PALMITOS,SUCRE,Municipio,2,True,939.5690790547816,4.726661418055598,939.5690790547816,5,1,6,55.59,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70429,70,MAJAGUAL,SUCRE,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70473,70,MORROA,SUCRE,Municipio,1,True,81.38803515277381,0.4789608624393893,81.38803515277381,2,1,1,35.4,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70508,70,OVEJAS,SUCRE,Municipio,1,True,83.36028953324104,0.1812968859012586,83.36028953324104,6,1,2,33.37,,,,False,0,,False,True,4,4,0,0,True,74.84,,,,,,False,True,False,True,False,2,medio,50.0
70523,70,PALMITO,SUCRE,Municipio,2,True,2701.862464696908,15.468668888832674,2701.862464696908,9,1,2,65.24,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70670,70,SAMPUÉS,SUCRE,Municipio,1,True,9.537796236832843,0.0446179394136475,9.537796236832843,4,1,2,29.6,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70678,70,SAN BENITO ABAD,SUCRE,Municipio,2,True,580.9891023137097,0.3891038607914012,580.9891023137093,4,1,3,38.86,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70702,70,SAN JUAN DE BETULIA,SUCRE,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70708,70,SAN MARCOS,SUCRE,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
70713,70,SAN ONOFRE,SUCRE,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,1,1,0,0,True,70.59,,,,,,False,True,False,True,False,2,medio,50.0
70717,70,SAN PEDRO,SUCRE,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
